index,close_time,transaction_id,positions,SOLUSDT_units,SANDUSDT_units,entry_SOLUSDT_price,entry_SANDUSDT_price,historical_SOLUSDT_mid,historical_SANDUSDT_mid,historical_SOLUSDT_vol,historical_SANDUSDT_vol,signal,portfolio_value,SOLUSDT_raw_pnl,SANDUSDT_raw_pnl,SOLUSDT_cost,SANDUSDT_cost,trade_duration,is_profitable_trade,is_new_transaction,interval_arithmetic_return,cumulative_return
1095.0,2023-01-21 06:44:59.999,2.0,,0.0,0.0,,,25.045,0.79085,9273.06,16389.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1096.0,2023-01-21 06:45:59.999,2.0,,0.0,0.0,,,25.09,0.7903,11234.67,10357.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1097.0,2023-01-21 06:46:59.999,2.0,,0.0,0.0,,,25.085,0.7903,7073.71,21189.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1098.0,2023-01-21 06:47:59.999,2.0,,0.0,0.0,,,25.105,0.7901,3611.75,70832.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1099.0,2023-01-21 06:48:59.999,2.0,,0.0,0.0,,,25.1,0.7897000000000001,6752.48,38630.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1100.0,2023-01-21 06:49:59.999,2.0,,0.0,0.0,,,25.055,0.7888,3710.79,43194.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1101.0,2023-01-21 06:50:59.999,2.0,,0.0,0.0,,,25.105,0.79125,9860.62,25976.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1102.0,2023-01-21 06:51:59.999,2.0,,0.0,0.0,,,25.205,0.79235,27592.33,26589.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1103.0,2023-01-21 06:52:59.999,2.0,,0.0,0.0,,,25.225,0.7928,4168.84,17087.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1104.0,2023-01-21 06:53:59.999,2.0,,0.0,0.0,,,25.23,0.7923,7753.62,59607.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1105.0,2023-01-21 06:54:59.999,2.0,,0.0,0.0,,,25.225,0.79215,3906.62,18860.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1106.0,2023-01-21 06:55:59.999,2.0,,0.0,0.0,,,25.225,0.7924,16467.21,10694.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1107.0,2023-01-21 06:56:59.999,2.0,,0.0,0.0,,,25.175,0.79135,31289.76,39510.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1108.0,2023-01-21 06:57:59.999,2.0,,0.0,0.0,,,25.130000000000003,0.7920499999999999,2883.35,103608.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1109.0,2023-01-21 06:58:59.999,2.0,,0.0,0.0,,,25.18,0.7924500000000001,4001.11,28858.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1110.0,2023-01-21 06:59:59.999,2.0,,0.0,0.0,,,25.27,0.79215,26386.16,44747.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1111.0,2023-01-21 07:00:59.999,2.0,,0.0,0.0,,,25.3,0.7926,27176.73,25237.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1112.0,2023-01-21 07:01:59.999,2.0,,0.0,0.0,,,25.215,0.7926500000000001,5875.05,17785.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1113.0,2023-01-21 07:02:59.999,2.0,,0.0,0.0,,,25.275,0.7922,9222.37,7148.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1114.0,2023-01-21 07:03:59.999,2.0,,0.0,0.0,,,25.335,0.7934,11793.28,33352.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1115.0,2023-01-21 07:04:59.999,2.0,,0.0,0.0,,,25.32,0.79415,21747.95,52960.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1116.0,2023-01-21 07:05:59.999,2.0,,0.0,0.0,,,25.305,0.7941,14158.23,52817.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1117.0,2023-01-21 07:06:59.999,2.0,,0.0,0.0,,,25.33,0.7939499999999999,9098.96,48568.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1118.0,2023-01-21 07:07:59.999,2.0,,0.0,0.0,,,25.325,0.7939499999999999,5465.7,21006.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1119.0,2023-01-21 07:08:59.999,2.0,,0.0,0.0,,,25.28,0.7939,6779.21,13680.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1120.0,2023-01-21 07:09:59.999,2.0,,0.0,0.0,,,25.315,0.79505,2563.85,18084.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1121.0,2023-01-21 07:10:59.999,2.0,,0.0,0.0,,,25.265,0.7948500000000001,6178.21,25561.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1122.0,2023-01-21 07:11:59.999,2.0,,0.0,0.0,,,25.265,0.7945,4673.19,15535.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1123.0,2023-01-21 07:12:59.999,2.0,,0.0,0.0,,,25.265,0.7947500000000001,3137.67,9520.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1124.0,2023-01-21 07:13:59.999,2.0,,0.0,0.0,,,25.23,0.7946,10163.26,13455.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1125.0,2023-01-21 07:14:59.999,2.0,,0.0,0.0,,,25.25,0.7959,4912.89,30966.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1126.0,2023-01-21 07:15:59.999,2.0,,0.0,0.0,,,25.25,0.79635,3929.25,21321.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1127.0,2023-01-21 07:16:59.999,2.0,,0.0,0.0,,,25.245,0.7964,7172.15,12796.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1128.0,2023-01-21 07:17:59.999,2.0,,0.0,0.0,,,25.24,0.7953,1225.43,18488.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1129.0,2023-01-21 07:18:59.999,2.0,,0.0,0.0,,,25.205,0.7942,3411.29,24493.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1130.0,2023-01-21 07:19:59.999,2.0,,0.0,0.0,,,25.24,0.79545,4027.69,26904.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1131.0,2023-01-21 07:20:59.999,2.0,,0.0,0.0,,,25.285,0.7975,5880.9,33310.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1132.0,2023-01-21 07:21:59.999,2.0,,0.0,0.0,,,25.305,0.79895,4911.72,33970.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1133.0,2023-01-21 07:22:59.999,2.0,,0.0,0.0,,,25.33,0.7999,11128.07,93270.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1134.0,2023-01-21 07:23:59.999,2.0,,0.0,0.0,,,25.345,0.80005,9176.64,50452.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1135.0,2023-01-21 07:24:59.999,2.0,,0.0,0.0,,,25.31,0.7988,4764.71,18403.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1136.0,2023-01-21 07:25:59.999,2.0,,0.0,0.0,,,25.27,0.8005,7017.95,77593.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1137.0,2023-01-21 07:26:59.999,2.0,,0.0,0.0,,,25.295,0.8003,5949.55,49681.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1138.0,2023-01-21 07:27:59.999,2.0,,0.0,0.0,,,25.275,0.79975,9041.04,53510.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1139.0,2023-01-21 07:28:59.999,2.0,,0.0,0.0,,,25.235,0.7987,9404.67,17862.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1140.0,2023-01-21 07:29:59.999,2.0,,0.0,0.0,,,25.235,0.7987500000000001,7094.63,25259.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1141.0,2023-01-21 07:30:59.999,2.0,,0.0,0.0,,,25.195,0.79695,10356.53,31343.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1142.0,2023-01-21 07:31:59.999,2.0,,0.0,0.0,,,25.165,0.79465,11846.83,86124.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1143.0,2023-01-21 07:32:59.999,2.0,,0.0,0.0,,,25.155,0.79435,6015.76,122357.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1144.0,2023-01-21 07:33:59.999,2.0,,0.0,0.0,,,25.165,0.79425,8316.67,62204.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1145.0,2023-01-21 07:34:59.999,2.0,,0.0,0.0,,,25.165,0.79355,2710.67,27295.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1146.0,2023-01-21 07:35:59.999,2.0,,0.0,0.0,,,25.17,0.79385,2886.77,30949.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1147.0,2023-01-21 07:36:59.999,2.0,,0.0,0.0,,,25.16,0.7945500000000001,4849.65,16773.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1148.0,2023-01-21 07:37:59.999,2.0,,0.0,0.0,,,25.19,0.7947500000000001,5328.6,17318.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1149.0,2023-01-21 07:38:59.999,2.0,,0.0,0.0,,,25.235,0.79525,4046.95,11375.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1150.0,2023-01-21 07:39:59.999,2.0,,0.0,0.0,,,25.285,0.7959,8601.41,13852.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1151.0,2023-01-21 07:40:59.999,2.0,,0.0,0.0,,,25.295,0.7954,5444.51,20637.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1152.0,2023-01-21 07:41:59.999,2.0,,0.0,0.0,,,25.285,0.7950999999999999,6748.07,20942.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1153.0,2023-01-21 07:42:59.999,2.0,,0.0,0.0,,,25.32,0.7961,3420.08,13402.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1154.0,2023-01-21 07:43:59.999,2.0,,0.0,0.0,,,25.33,0.7968,4383.02,21832.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1155.0,2023-01-21 07:44:59.999,2.0,,0.0,0.0,,,25.3,0.79755,3595.04,22039.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1156.0,2023-01-21 07:45:59.999,2.0,,0.0,0.0,,,25.285,0.7969999999999999,4584.71,13749.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1157.0,2023-01-21 07:46:59.999,2.0,,0.0,0.0,,,25.295,0.79655,2831.35,144563.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1158.0,2023-01-21 07:47:59.999,2.0,,0.0,0.0,,,25.285,0.7971,2094.79,38350.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1159.0,2023-01-21 07:48:59.999,2.0,,0.0,0.0,,,25.305,0.7976,3402.06,34724.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1160.0,2023-01-21 07:49:59.999,2.0,,0.0,0.0,,,25.38,0.79765,26347.76,34542.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1161.0,2023-01-21 07:50:59.999,2.0,,0.0,0.0,,,25.39,0.7985,17276.4,34114.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1162.0,2023-01-21 07:51:59.999,2.0,,0.0,0.0,,,25.52,0.7984,76323.28,33673.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1163.0,2023-01-21 07:52:59.999,2.0,,0.0,0.0,,,25.575000000000003,0.79775,71485.9,80189.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1164.0,2023-01-21 07:53:59.999,2.0,,0.0,0.0,,,25.67,0.7958,29286.51,48247.0,4.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1165.0,2023-01-21 07:54:59.999,2.0,,0.0,0.0,,,25.615,0.7940499999999999,18991.67,31240.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1166.0,2023-01-21 07:55:59.999,2.0,,0.0,0.0,,,25.64,0.79455,25358.08,29776.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1167.0,2023-01-21 07:56:59.999,2.0,,0.0,0.0,,,25.69,0.79425,16762.19,14183.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1168.0,2023-01-21 07:57:59.999,2.0,,0.0,0.0,,,25.65,0.7939499999999999,7406.19,21822.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1169.0,2023-01-21 07:58:59.999,2.0,,0.0,0.0,,,25.665,0.7936000000000001,7200.0,23176.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1170.0,2023-01-21 07:59:59.999,2.0,,0.0,0.0,,,25.585,0.79365,14315.22,26882.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1171.0,2023-01-21 08:00:59.999,2.0,,0.0,0.0,,,25.55,0.7941,26159.03,36974.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1172.0,2023-01-21 08:01:59.999,2.0,,0.0,0.0,,,25.6,0.7941499999999999,16022.69,25647.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1173.0,2023-01-21 08:02:59.999,2.0,,0.0,0.0,,,25.575,0.7944500000000001,16700.73,51480.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1174.0,2023-01-21 08:03:59.999,2.0,,0.0,0.0,,,25.52,0.79435,15540.73,16893.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1175.0,2023-01-21 08:04:59.999,2.0,,0.0,0.0,,,25.435,0.7946,20459.32,11115.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1176.0,2023-01-21 08:05:59.999,2.0,,0.0,0.0,,,25.44,0.7945500000000001,13637.93,25486.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1177.0,2023-01-21 08:06:59.999,2.0,,0.0,0.0,,,25.455,0.7945500000000001,8941.97,36946.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1178.0,2023-01-21 08:07:59.999,2.0,,0.0,0.0,,,25.45,0.7959,28009.15,84929.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1179.0,2023-01-21 08:08:59.999,2.0,,0.0,0.0,,,25.36,0.7968999999999999,29055.09,18971.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1180.0,2023-01-21 08:09:59.999,2.0,,0.0,0.0,,,25.29,0.7981499999999999,14397.06,10497.0,3.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1181.0,2023-01-21 08:10:59.999,2.0,,0.0,0.0,,,25.270000000000003,0.7987,33470.28,46447.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1182.0,2023-01-21 08:11:59.999,2.0,,0.0,0.0,,,25.27,0.7984,15177.09,28218.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1183.0,2023-01-21 08:12:59.999,2.0,,0.0,0.0,,,25.3,0.7980499999999999,19644.92,23154.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1184.0,2023-01-21 08:13:59.999,2.0,,0.0,0.0,,,25.305,0.79745,20070.06,64734.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1185.0,2023-01-21 08:14:59.999,2.0,,0.0,0.0,,,25.345,0.7982,17973.85,20810.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1186.0,2023-01-21 08:15:59.999,2.0,,0.0,0.0,,,25.31,0.7979,27429.92,17496.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1187.0,2023-01-21 08:16:59.999,2.0,,0.0,0.0,,,25.25,0.79595,21928.94,55550.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1188.0,2023-01-21 08:17:59.999,2.0,,0.0,0.0,,,25.295,0.7967,5734.49,13183.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1189.0,2023-01-21 08:18:59.999,2.0,,0.0,0.0,,,25.31,0.79695,9288.8,10634.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1190.0,2023-01-21 08:19:59.999,2.0,,0.0,0.0,,,25.295,0.7963,8460.86,8960.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1191.0,2023-01-21 08:20:59.999,2.0,,0.0,0.0,,,25.275,0.79575,8887.19,8166.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1192.0,2023-01-21 08:21:59.999,2.0,,0.0,0.0,,,25.23,0.79535,14458.45,34638.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1193.0,2023-01-21 08:22:59.999,2.0,,0.0,0.0,,,25.215,0.7945500000000001,8296.4,13547.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1194.0,2023-01-21 08:23:59.999,2.0,,0.0,0.0,,,25.255000000000003,0.7946500000000001,5746.37,17176.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1195.0,2023-01-21 08:24:59.999,2.0,,0.0,0.0,,,25.27,0.79455,5881.01,8405.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1196.0,2023-01-21 08:25:59.999,2.0,,0.0,0.0,,,25.235,0.7938000000000001,9756.59,15728.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1197.0,2023-01-21 08:26:59.999,2.0,,0.0,0.0,,,25.225,0.7922,4643.19,55931.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1198.0,2023-01-21 08:27:59.999,2.0,,0.0,0.0,,,25.23,0.7911,3023.97,27640.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1199.0,2023-01-21 08:28:59.999,2.0,,0.0,0.0,,,25.225,0.7906500000000001,1713.62,81824.0,4.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1200.0,2023-01-21 08:29:59.999,2.0,,0.0,0.0,,,25.215,0.7887,5125.45,135655.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1201.0,2023-01-21 08:30:59.999,2.0,,0.0,0.0,,,25.215,0.7890999999999999,11393.15,12215.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1202.0,2023-01-21 08:31:59.999,2.0,,0.0,0.0,,,25.23,0.79035,5770.2,20600.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1203.0,2023-01-21 08:32:59.999,2.0,,0.0,0.0,,,25.295,0.79105,5340.77,19617.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1204.0,2023-01-21 08:33:59.999,2.0,,0.0,0.0,,,25.305,0.79175,5861.91,14000.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1205.0,2023-01-21 08:34:59.999,2.0,,0.0,0.0,,,25.295,0.7913,3531.77,15429.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1206.0,2023-01-21 08:35:59.999,2.0,,0.0,0.0,,,25.275,0.7907,4104.5,4370.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1207.0,2023-01-21 08:36:59.999,2.0,,0.0,0.0,,,25.3,0.79145,2386.42,25605.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1208.0,2023-01-21 08:37:59.999,2.0,,0.0,0.0,,,25.295,0.7925,6515.1,14679.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1209.0,2023-01-21 08:38:59.999,2.0,,0.0,0.0,,,25.305,0.79285,5017.61,7556.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1210.0,2023-01-21 08:39:59.999,2.0,,0.0,0.0,,,25.3,0.7924,2372.16,31670.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1211.0,2023-01-21 08:40:59.999,2.0,,0.0,0.0,,,25.28,0.79245,7956.08,17872.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1212.0,2023-01-21 08:41:59.999,2.0,,0.0,0.0,,,25.26,0.7913,7218.13,38348.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1213.0,2023-01-21 08:42:59.999,2.0,,0.0,0.0,,,25.3,0.792,2703.04,12751.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1214.0,2023-01-21 08:43:59.999,2.0,,0.0,0.0,,,25.31,0.79305,8345.5,16470.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1215.0,2023-01-21 08:44:59.999,2.0,,0.0,0.0,,,25.28,0.7925500000000001,6450.41,16459.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1216.0,2023-01-21 08:45:59.999,2.0,,0.0,0.0,,,25.27,0.7921,12756.24,9119.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1217.0,2023-01-21 08:46:59.999,2.0,,0.0,0.0,,,25.23,0.7919499999999999,14598.15,15276.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1218.0,2023-01-21 08:47:59.999,2.0,,0.0,0.0,,,25.24,0.7918000000000001,5143.19,8288.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1219.0,2023-01-21 08:48:59.999,2.0,,0.0,0.0,,,25.255,0.7913,2537.96,6026.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1220.0,2023-01-21 08:49:59.999,2.0,,0.0,0.0,,,25.245,0.7909999999999999,4541.3,14384.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1221.0,2023-01-21 08:50:59.999,2.0,,0.0,0.0,,,25.215,0.79105,14036.88,11100.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1222.0,2023-01-21 08:51:59.999,2.0,,0.0,0.0,,,25.21,0.7906,2436.43,5373.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1223.0,2023-01-21 08:52:59.999,2.0,,0.0,0.0,,,25.225,0.7906,1335.25,9176.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1224.0,2023-01-21 08:53:59.999,2.0,,0.0,0.0,,,25.245,0.7909999999999999,3526.7,7149.0,0.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1225.0,2023-01-21 08:54:59.999,3.0,short,-19.79805979014057,780.7927484095268,25.255,0.79155,25.255,0.79155,1664.29,35907.0,1.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0009368676362611073
1226.0,2023-01-21 08:55:59.999,3.0,short,-19.79805979014057,780.7927484095268,25.255,0.79155,25.255,0.792,559.23,6729.0,1.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
1227.0,2023-01-21 08:56:59.999,3.0,short,-19.79805979014057,780.7927484095268,25.255,0.79155,25.225,0.7908999999999999,1503.06,30098.0,1.0,10009.368676362612,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0009368676362611073
